El Cat�logo Nacional de C�digos Postales, es elaborado por Correos de M�xico y se proporciona en forma gratuita para uso particular, no estando permitida su comercializaci�n, total o parcial, ni su distribuci�n a terceros bajo ning�n concepto.
d_codigo,d_asenta,d_tipo_asenta,D_mnpio,d_estado,d_ciudad,d_CP,c_estado,c_oficina,c_tipo_asenta,c_mnpio,id_asenta_cpcons,d_zona,c_cve_ciudad,c_CP
42057,El Lucero,Barrio,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,02,048,0075,Urbano,03,
42057,Patoni,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0076,Urbano,03,
42057,San Clemente,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0077,Urbano,03,
42057,La Malinche,Barrio,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,02,048,6056,Urbano,03,
42058,El Lobo,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0078,Urbano,03,
42060,Maestranza,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0083,Urbano,03,
42060,Periodistas,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0084,Urbano,03,
42060,Revoluci�n,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0085,Urbano,03,
42060,Arconada,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6104,Urbano,03,
42064,Colonial,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0086,Urbano,03,
42064,Ex-Hacienda de Coscotitl�n,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,0087,Urbano,03,
42064,Hilaturas de Pachuca,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,0088,Urbano,03,
42064,Rinc�n del Valle,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,0089,Urbano,03,
42064,Cuesco,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0111,Urbano,03,
42064,Misiones de Cuesco,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0114,Urbano,03,
42064,La Moraleja,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,2166,Urbano,03,
42064,Los Pirules,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2345,Urbano,03,
42064,Privada Cuesco,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2346,Urbano,03,
42064,Jaime Torres Bodet,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2350,Urbano,03,
42064,Quinta Mary,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6105,Urbano,03,
42064,16 de Enero,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6106,Urbano,03,
42064,Plaza Bella,Zona comercial,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,33,048,6107,Urbano,03,
42064,Construplaza,Zona comercial,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,33,048,6108,Urbano,03,
42070,Buenos Aires,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0092,Urbano,03,
42070,Pirules,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0094,Urbano,03,
42070,Rinc�n del Real,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0097,Urbano,03,
42070,San Antonio Buenos Aires,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0098,Urbano,03,
42070,Jorge Rojo Lugo,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0252,Urbano,03,
42070,Nueva Francisco I Madero,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,2143,Urbano,03,
42070,R�o de la Soledad,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,2285,Urbano,03,
42070,Privada de las Cruces,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2353,Urbano,03,
42070,Lomas de Buenos Aires,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2354,Urbano,03,
42070,Francisco I. Madero,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,2355,Urbano,03,
42070,La Caba�ita,Barrio,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,02,048,6057,Urbano,03,
42070,Maribel,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6058,Urbano,03,
42075,Calabazas,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0100,Urbano,03,
42075,Canutillo,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0261,Urbano,03,
42075,Progreso,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0268,Urbano,03,
42075,Rinconada de Santiago,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0269,Urbano,03,
42075,Residencial Diamante,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2260,Urbano,03,
42075,Villas Miguel �ngel,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2352,Urbano,03,
42075,Quinta los Reyes,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2502,Urbano,03,
42075,2da. Rinconada de Santiago,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2510,Urbano,03,
42075,Privada Mar�a,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6064,Urbano,03,
42078,San Antonio Caba�itas,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0104,Urbano,03,
42078,Ciudad de los Ni�os,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0222,Urbano,03,
42078,Boulevares de San Francisco,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0250,Urbano,03,
42078,La Hacienda,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0262,Urbano,03,
42078,Santiago Jaltepec,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,2286,Urbano,03,
42079,Guadalupe 1a. Secc,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0105,Urbano,03,
42079,Guadalupe 2a. Secc,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0106,Urbano,03,
42079,Residencial Pedregal de las Haciendas,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,5643,Urbano,03,
42079,La Caba�a,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6059,Urbano,03,
42080,San Marino,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,0090,Urbano,03,
42080,Articulo 123,Unidad habitacional,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,31,048,0107,Urbano,03,
42080,Constituci�n,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,0110,Urbano,03,
42080,Media Luna,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0113,Urbano,03,
42080,Santa Julia,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,0116,Urbano,03,
42080,Real de Santa Julia,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2359,Urbano,03,
42080,Privada Residencial San Antonio,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,2363,Urbano,03,
42080,Residencial Platina,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6095,Urbano,03,
42080,Residencial Bugambilia,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,21,048,6096,Urbano,03,
42080,Ampliaci�n Santa Julia,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42001,13,42001,09,048,6097,Urbano,03,
42082,Paseos de la Plata,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0003,Urbano,03,
42082,Villareal,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0099,Urbano,03,
42082,Hacienda la Herradura,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0124,Urbano,03,
42082,Carlos Rovirosa,Colonia,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,09,048,0126,Urbano,03,
42082,Parque Esmeralda,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0127,Urbano,03,
42082,Ex-Hacienda de Pitayas,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0128,Urbano,03,
42082,Plaza las Torres,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0129,Urbano,03,
42082,Electricistas,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0133,Urbano,03,
42082,SPAUAH,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0134,Urbano,03,
42082,Cihuatl,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0213,Urbano,03,
42082,Real Madeira,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0216,Urbano,03,
42082,Cihuatl II,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,0220,Urbano,03,
42082,Villa del Le�n,Conjunto habitacional,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,12,048,2148,Urbano,03,
42082,Haciendas de Hidalgo,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,2157,Urbano,03,
42082,Privadas las Teresitas 1ra. Etapa,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,2329,Urbano,03,
42082,Privadas de la Hacienda,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,2501,Urbano,03,
42082,Universidad Aut�noma de Hidalgo,Equipamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,17,048,2504,Urbano,03,
42082,Valle del Sol,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,2904,Urbano,03,
42082,Los Girasoles,Fraccionamiento,Pachuca de Soto,Hidalgo,Pachuca de Soto,42091,13,42091,21,048,5559,Urbano,03,
